,cod_curso,nome_curso,carga_horaria,eixo_tec,fator_esforco,tipo_curso,turno,cod_matricula,cod_ciclo_matricula,situacao,inicio_curso,final_esperado,renda,sexo,faixa_etaria,cor
3257,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,67046436,2016413,E,11/05/2016,11/05/2020,"0<RFP<=0,5",M,40-44,parda    
3258,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,67046444,2016413,E,11/05/2016,11/05/2020,"0<RFP<=0,5",M,25-29,parda    
3259,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,83193650,2445567,E,05/10/2017,05/10/2021,"0<RFP<=0,5",F,20-24,parda    
3260,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,83193600,2445567,E,05/10/2017,05/10/2021,"0,5<RFP<=1",M,30-34,parda    
3261,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,83193672,2445567,E,05/10/2017,05/10/2021,"0<RFP<=0,5",M,20-24,parda    
3262,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,83193630,2445567,E,05/10/2017,05/10/2021,"0<RFP<=0,5",M,20-24,parda    
3263,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,83193618,2445567,E,05/10/2017,05/10/2021,"0<RFP<=0,5",F,20-24,amarela  
3264,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,83193596,2445567,C,05/10/2017,05/10/2021,"2,5<RFP<=3,5",F,35-39,parda    
3265,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,83193610,2445567,C,05/10/2017,05/10/2021,"1,0<RFP<=1,5",F,30-34,preta    
3266,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,83193604,2445567,C,05/10/2017,05/10/2021,"0,5<RFP<=1",F,20-24,parda    
3267,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,83193588,2445567,E,05/10/2017,05/10/2021,"0<RFP<=0,5",M,40-44,branca   
3268,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,83193628,2445567,E,05/10/2017,05/10/2021,"0<RFP<=0,5",M,20-24,parda    
3269,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,83193598,2445567,E,05/10/2017,05/10/2021,"1,0<RFP<=1,5",M,30-34,parda    
3270,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,83193602,2445567,E,05/10/2017,05/10/2021,"0,5<RFP<=1",M,25-29,parda    
3271,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,83193594,2445567,E,05/10/2017,05/10/2021,"0<RFP<=0,5",M,35-39,parda    
3272,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,73756179,2183726,E,30/10/2017,30/10/2021,"0,5<RFP<=1",M,20-24,parda    
3273,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,73756106,2183726,E,30/10/2017,30/10/2021,"0<RFP<=0,5",M,15-19,parda    
3274,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,73756165,2183726,E,30/10/2017,30/10/2021,"0<RFP<=0,5",F,20-24,branca   
3275,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,73756114,2183726,E,30/10/2017,30/10/2021,"0<RFP<=0,5",M,20-24,branca   
3276,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,73756108,2183726,E,30/10/2017,30/10/2021,"0<RFP<=0,5",M,20-24,parda    
3277,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,74128570,2183726,E,30/10/2017,30/10/2021,"1,0<RFP<=1,5",M,20-24,parda    
3278,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,73756102,2183726,E,30/10/2017,30/10/2021,"0<RFP<=0,5",M,30-34,preta    
3279,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,73756159,2183726,E,30/10/2017,30/10/2021,"0,5<RFP<=1",M,45-49,preta    
3280,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,73756157,2183726,E,30/10/2017,30/10/2021,"0<RFP<=0,5",M,45-49,branca   
3281,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,73756187,2183726,C,30/10/2017,30/10/2021,"0<RFP<=0,5",M,20-24,parda    
3282,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,51972702,1517557,E,26/11/2012,27/02/2015,"1,5<RFP<=2,5",M,40-44,parda    
3283,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,51972676,1517557,E,26/11/2012,27/02/2015,"0<RFP<=0,5",M,25-29,branca   
3284,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,72125470,2151144,E,15/05/2017,15/05/2021,"0,5<RFP<=1",M,15-19,parda    
3285,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,72126092,2151144,C,15/05/2017,15/05/2021,"0,5<RFP<=1",M,35-39,branca   
3286,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,72126136,2151144,C,15/05/2017,15/05/2021,"0<RFP<=0,5",M,35-39,parda    
3287,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,72125458,2151144,E,15/05/2017,15/05/2021,"0<RFP<=0,5",M,20-24,branca   
3288,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,72125696,2151144,C,15/05/2017,15/05/2021,"1,0<RFP<=1,5",M,40-44,branca   
3289,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,72126098,2151144,C,15/05/2017,15/05/2021,"0<RFP<=0,5",F,20-24,branca   
3290,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,72125476,2151144,E,15/05/2017,15/05/2021,"0<RFP<=0,5",M,20-24,branca   
3291,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,72125782,2151144,E,15/05/2017,15/05/2021,"0<RFP<=0,5",M,25-29,parda    
3292,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,72126140,2151144,E,15/05/2017,15/05/2021,"1,0<RFP<=1,5",M,25-29,parda    
3293,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,72125482,2151144,C,15/05/2017,15/05/2021,"0<RFP<=0,5",M,20-24,parda    
3294,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,58547721,1847971,E,07/10/2013,30/09/2017,"0<RFP<=0,5",M,35-39,parda    
3295,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,58547809,1847971,E,07/10/2013,30/09/2017,"0<RFP<=0,5",M,35-39,branca   
3296,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,58547729,1847971,E,07/10/2013,30/09/2017,"0<RFP<=0,5",F,25-29,parda    
3297,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,58547717,1847971,C,07/10/2013,30/09/2017,"0<RFP<=0,5",M,25-29,branca   
3298,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,58547783,1847971,E,07/10/2013,30/09/2017,"0,5<RFP<=1",F,35-39,parda    
3299,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,58547751,1847971,C,07/10/2013,30/09/2017,"0<RFP<=0,5",M,25-29,parda    
3300,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,58547805,1847971,C,07/10/2013,30/09/2017,"0<RFP<=0,5",M,45-49,parda    
3301,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,58547795,1847971,C,07/10/2013,30/09/2017,"0<RFP<=0,5",M,30-34,parda    
3302,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,66242351,2007749,C,22/12/2015,22/12/2019,"0<RFP<=0,5",M,35-39,branca   
3303,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,66242355,2007749,E,22/12/2015,22/12/2019,"0<RFP<=0,5",M,35-39,branca   
3304,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,66242347,2007749,E,22/12/2015,22/12/2019,"0<RFP<=0,5",F,40-44,branca   
3305,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,70087755,2097246,C,17/10/2016,17/10/2020,"0,5<RFP<=1",F,25-29,branca   
3306,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,69622459,2097246,E,17/10/2016,17/10/2020,"0,5<RFP<=1",M,25-29,branca   
3307,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,69627826,2097246,C,17/10/2016,17/10/2020,"0<RFP<=0,5",F,20-24,branca   
3308,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,69623039,2097246,E,17/10/2016,17/10/2020,"0<RFP<=0,5",F,40-44,preta    
3309,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,70087757,2097246,C,17/10/2016,17/10/2020,"1,5<RFP<=2,5",F,40-44,branca   
3310,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,69622453,2097246,E,17/10/2016,17/10/2020,"1,0<RFP<=1,5",M,20-24,parda    
3311,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,69622481,2097246,C,17/10/2016,17/10/2020,"0<RFP<=0,5",M,25-29,parda    
3312,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,69622447,2097246,E,17/10/2016,17/10/2020,"1,0<RFP<=1,5",M,35-39,preta    
3313,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,69623035,2097246,E,17/10/2016,17/10/2020,"0<RFP<=0,5",M,30-34,parda    
3314,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,70467000,2097246,C,17/10/2016,17/10/2020,"0<RFP<=0,5",M,30-34,parda    
3315,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,61674214,1946765,C,14/04/2014,30/12/2017,"0<RFP<=0,5",M,20-24,branca   
3316,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,85496190,1946765,C,14/04/2014,30/12/2017,"0,5<RFP<=1",F,30-34,branca   
3317,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,61674216,1946765,E,14/04/2014,30/12/2017,"0,5<RFP<=1",M,20-24,branca   
3318,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,61674222,1946765,C,14/04/2014,30/12/2017,"0<RFP<=0,5",M,25-29,branca   
3319,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,61734099,1946765,C,14/04/2014,30/12/2017,"0<RFP<=0,5",M,45-49,branca   
3320,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,44816680,1208793,C,26/03/2012,23/12/2014,"0<RFP<=0,5",M,30-34,branca   
3321,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,44816748,1208793,E,26/03/2012,23/12/2014,"1,0<RFP<=1,5",M,40-44,branca   
3322,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,44816692,1208793,C,26/03/2012,23/12/2014,"0<RFP<=0,5",F,25-29,preta    
3323,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,44816720,1208793,C,26/03/2012,23/12/2014,"0<RFP<=0,5",F,30-34,parda    
3324,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,85637593,2496555,E,02/05/2018,30/09/2021,"1,0<RFP<=1,5",M,20-24,parda    
3325,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,85637547,2496555,E,02/05/2018,30/09/2021,"0,5<RFP<=1",M,40-44,preta    
3326,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,85637585,2496555,E,02/05/2018,30/09/2021,"0<RFP<=0,5",F,20-24,parda    
3327,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,85637643,2496555,E,02/05/2018,30/09/2021,"0<RFP<=0,5",M,20-24,parda    
3328,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,85637561,2496555,E,02/05/2018,30/09/2021,"0<RFP<=0,5",F,25-29,branca   
3329,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,85637571,2496555,E,02/05/2018,30/09/2021,"0<RFP<=0,5",F,25-29,branca   
3330,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,85637557,2496555,E,02/05/2018,30/09/2021,"0,5<RFP<=1",M,30-34,parda    
3331,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,85637629,2496555,E,02/05/2018,30/09/2021,"1,5<RFP<=2,5",F,40-44,preta    
3332,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,85637587,2496555,E,02/05/2018,30/09/2021,"0<RFP<=0,5",M,20-24,branca   
3333,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,89931621,2585858,E,11/02/2019,11/02/2023,"0<RFP<=0,5",F,15-19,preta    
3334,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,89931463,2585858,E,11/02/2019,11/02/2023,"1,0<RFP<=1,5",M,20-24,parda    
3335,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,89931609,2585858,E,11/02/2019,11/02/2023,"0<RFP<=0,5",M,15-19,parda    
3336,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,89931575,2585858,E,11/02/2019,11/02/2023,"0<RFP<=0,5",M,25-29,branca   
3337,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,89931607,2585858,E,11/02/2019,11/02/2023,"0<RFP<=0,5",M,20-24,parda    
3338,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,89931605,2585858,E,11/02/2019,11/02/2023,"0<RFP<=0,5",F,25-29,parda    
3339,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,87461781,2539304,E,22/10/2018,22/09/2022,"0<RFP<=0,5",F,20-24,parda    
3340,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,87462035,2539304,C,22/10/2018,22/09/2022,"0<RFP<=0,5",M,25-29,branca   
3341,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,87462045,2539304,E,22/10/2018,22/09/2022,"0,5<RFP<=1",M,25-29,parda    
3342,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,90002773,2598136,E,22/04/2019,17/04/2023,"0<RFP<=0,5",M,15-19,branca   
3343,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,90002771,2598136,E,22/04/2019,17/04/2023,"0<RFP<=0,5",F,35-39,parda    
3344,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,90002717,2598136,E,22/04/2019,17/04/2023,"0,5<RFP<=1",M,40-44,parda    
3345,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,90002749,2598136,E,22/04/2019,17/04/2023,"0<RFP<=0,5",M,25-29,parda    
3346,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,90002753,2598136,E,22/04/2019,17/04/2023,"0<RFP<=0,5",M,20-24,branca   
3347,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,90002747,2598136,C,22/04/2019,17/04/2023,"0<RFP<=0,5",M,25-29,parda    
3348,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,90002693,2598136,E,22/04/2019,17/04/2023,"0<RFP<=0,5",M,30-34,parda    
3349,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,86943096,2527593,E,20/08/2018,20/02/2022,"0<RFP<=0,5",M,15-19,branca   
3350,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,86942924,2527593,E,20/08/2018,20/02/2022,"0,5<RFP<=1",M,45-49,branca   
3351,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,86942910,2527593,E,20/08/2018,20/02/2022,"1,0<RFP<=1,5",M,20-24,branca   
3352,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,86942922,2527593,E,20/08/2018,20/02/2022,"0<RFP<=0,5",M,20-24,branca   
3353,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,86942912,2527593,E,20/08/2018,20/02/2022,"0<RFP<=0,5",M,20-24,parda    
3354,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,86943094,2527593,E,20/08/2018,20/02/2022,"0<RFP<=0,5",M,25-29,branca   
3355,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,86942884,2527593,E,20/08/2018,20/02/2022,"0<RFP<=0,5",M,40-44,parda    
3356,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,86943374,2527593,E,20/08/2018,20/02/2022,"0<RFP<=0,5",M,30-34,parda    
3357,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,86942916,2527593,E,20/08/2018,20/02/2022,"0<RFP<=0,5",M,20-24,branca   
3358,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,86942920,2527593,E,20/08/2018,20/02/2022,"0<RFP<=0,5",M,20-24,branca   
3359,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,86943202,2527593,E,20/08/2018,20/02/2022,"0<RFP<=0,5",M,20-24,branca   
3360,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,86942908,2527593,E,20/08/2018,20/02/2022,"0<RFP<=0,5",M,20-24,parda    
3361,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,91450675,2623789,E,29/07/2019,29/07/2023,"0<RFP<=0,5",M,50-54,preta    
3362,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,91450691,2623789,E,29/07/2019,29/07/2023,"1,0<RFP<=1,5",M,40-44,branca   
3363,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,91451335,2623789,E,29/07/2019,29/07/2023,"0,5<RFP<=1",F,20-24,branca   
3364,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,91450937,2623789,E,29/07/2019,29/07/2023,"0<RFP<=0,5",M,15-19,parda    
3365,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,91451055,2623789,E,29/07/2019,29/07/2023,"0<RFP<=0,5",M,15-19,parda    
3366,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,91451057,2623789,E,29/07/2019,29/07/2023,"0<RFP<=0,5",M,20-24,parda    
3367,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,91450663,2623789,E,29/07/2019,29/07/2023,"0<RFP<=0,5",M,30-34,preta    
3368,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,91450705,2623789,E,29/07/2019,29/07/2023,"0,5<RFP<=1",F,25-29,parda    
3369,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,90003700,2594993,E,11/03/2019,10/03/2023,"0<RFP<=0,5",M,30-34,parda    
3370,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,90003716,2594993,E,11/03/2019,10/03/2023,"0,5<RFP<=1",M,50-54,parda    
3371,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,90003970,2594993,E,11/03/2019,10/03/2023,"0<RFP<=0,5",M,15-19,branca   
3372,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,90003706,2594993,E,11/03/2019,10/03/2023,"0,5<RFP<=1",M,20-24,branca   
3373,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,90003712,2594993,E,11/03/2019,10/03/2023,"2,5<RFP<=3,5",M,55-59,branca   
3374,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,90003972,2594993,E,11/03/2019,10/03/2023,"0<RFP<=0,5",F,20-24,branca   
3375,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,90003964,2594993,E,11/03/2019,10/03/2023,"0<RFP<=0,5",M,20-24,parda    
3376,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,90003786,2594993,E,11/03/2019,10/03/2023,"0<RFP<=0,5",M,20-24,parda    
3377,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,90003780,2594993,E,11/03/2019,10/03/2023,"0<RFP<=0,5",M,20-24,branca   
3378,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,90003688,2594993,E,11/03/2019,10/03/2023,"0,5<RFP<=1",F,35-39,parda    
3379,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,90003790,2594993,E,11/03/2019,10/03/2023,"0<RFP<=0,5",M,30-34,branca   
3380,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,90003960,2594993,E,11/03/2019,10/03/2023,"0<RFP<=0,5",M,30-34,parda    
3381,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,90003976,2594993,E,11/03/2019,10/03/2023,"0<RFP<=0,5",M,20-24,parda    
3382,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,90003696,2594993,E,11/03/2019,10/03/2023,"0<RFP<=0,5",M,20-24,parda    
3383,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,90003962,2594993,E,11/03/2019,10/03/2023,"0<RFP<=0,5",M,25-29,preta    
3384,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,92255817,2645325,E,26/08/2019,26/08/2023,"0,5<RFP<=1",F,15-19,parda    
3385,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,92255807,2645325,E,26/08/2019,26/08/2023,"0,5<RFP<=1",M,25-29,parda    
3386,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,92255871,2645325,E,26/08/2019,26/08/2023,"0<RFP<=0,5",F,30-34,parda    
3387,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,92253589,2645325,E,26/08/2019,26/08/2023,"1,5<RFP<=2,5",F,20-24,parda    
3388,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,92255619,2645325,E,26/08/2019,26/08/2023,"0<RFP<=0,5",M,20-24,branca   
3389,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,92256479,2645325,E,26/08/2019,26/08/2023,"0<RFP<=0,5",M,20-24,preta    
3390,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,92253587,2645325,E,26/08/2019,26/08/2023,"0<RFP<=0,5",M,20-24,branca   
3391,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,92254059,2645325,E,26/08/2019,26/08/2023,"0<RFP<=0,5",M,30-34,branca   
3392,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,92255863,2645325,E,26/08/2019,26/08/2023,"0,5<RFP<=1",M,25-29,parda    
3393,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,92255865,2645325,E,26/08/2019,26/08/2023,"0<RFP<=0,5",F,20-24,preta    
3394,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,92255803,2645325,E,26/08/2019,26/08/2023,"RFP>3,5",M,35-39,preta    
3395,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,92255805,2645325,E,26/08/2019,26/08/2023,"1,5<RFP<=2,5",M,25-29,parda    
3396,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,92253593,2645325,E,26/08/2019,26/08/2023,"0,5<RFP<=1",M,20-24,parda    
3397,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,94260345,2684320,E,09/03/2020,29/02/2024,"0,5<RFP<=1",M,15-19,branca   
3398,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,94260337,2684320,E,09/03/2020,29/02/2024,"0<RFP<=0,5",M,20-24,branca   
3399,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,94260273,2684320,E,09/03/2020,29/02/2024,"0<RFP<=0,5",M,15-19,parda    
3400,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,92115375,2638488,E,23/09/2019,30/08/2023,"0<RFP<=0,5",M,20-24,branca   
3401,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,95133543,2638488,E,23/09/2019,30/08/2023,"0<RFP<=0,5",M,15-19,parda    
3402,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,92115385,2638488,E,23/09/2019,30/08/2023,"0<RFP<=0,5",M,15-19,branca   
3403,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,92115169,2638488,E,23/09/2019,30/08/2023,"0<RFP<=0,5",F,20-24,branca   
3404,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,92115167,2638488,E,23/09/2019,30/08/2023,"0<RFP<=0,5",M,25-29,parda    
3405,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,92115030,2638488,E,23/09/2019,30/08/2023,"0,5<RFP<=1",M,25-29,parda    
3406,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,92115179,2638488,E,23/09/2019,30/08/2023,"0,5<RFP<=1",M,20-24,parda    
3407,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,92115381,2638488,E,23/09/2019,30/08/2023,"1,0<RFP<=1,5",F,55-59,branca   
3408,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,92115038,2638488,E,23/09/2019,30/08/2023,"0<RFP<=0,5",F,20-24,parda    
3409,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,92115371,2638488,E,23/09/2019,30/08/2023,"0<RFP<=0,5",F,20-24,preta    
3410,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,94276113,2686841,E,10/02/2020,10/02/2024,"0,5<RFP<=1",M,15-19,parda    
3411,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,94276127,2686841,E,10/02/2020,10/02/2024,"0<RFP<=0,5",M,15-19,parda    
3412,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,94276171,2686841,E,10/02/2020,10/02/2024,"0<RFP<=0,5",M,15-19,parda    
3413,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,94276159,2686841,E,10/02/2020,10/02/2024,"0<RFP<=0,5",M,20-24,branca   
3414,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,94276181,2686841,E,10/02/2020,10/02/2024,"0,5<RFP<=1",M,20-24,preta    
3415,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,94276111,2686841,E,10/02/2020,10/02/2024,"0,5<RFP<=1",M,20-24,parda    
3416,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,97945961,2745783,E,25/01/2021,25/01/2025,"0<RFP<=0,5",F,25-29,parda    
3417,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,102100811,2822939,E,27/10/2021,31/07/2025,"0<RFP<=0,5",F,15-19,parda    
3418,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,102100817,2822939,E,27/10/2021,31/07/2025,"0<RFP<=0,5",F,20-24,branca   
3419,18,matematica,3218,desenvolvimento educacional e social,1.08,licenciatura,noturno,102100847,2822939,E,27/10/2021,31/07/2025,"0<RFP<=0,5",M,25-29,branca   
